,Fecha_del_Caso,Provincia,Clasificacion,link1,medio
916,6/5/2024,Ciudad Autónoma de Buenos Aires,Femicidio,https://www.a24.com/policiales/crimen-odio-barracas-murio-otra-mujer-el-ataque-incendiario-un-hombre-un-hotel-n1317240,a24
917,6/5/2024,Ciudad Autónoma de Buenos Aires,Femicidio,"https://www.perfil.com/noticias/actualidad/ataque-a-dos-parejas-de-lesbianas-en-una-pension-en-baracas-una-fallecio-y-tres-estan-hospitalizadas.phtml, https://www.perfil.com/noticias/policia/triple-femicidio-en-barracas-quienes-eran-las-mujeres-asesinadas-y-como-sigue-la-causa.phtml",perfil
918,6/5/2024,Ciudad Autónoma de Buenos Aires,Intento de Femicidio,https://www.eldestapeweb.com/sociedad/policiales/triple-lesbicidio-de-barracas-mas-demoras-y-aun-no-se-definio-ni-la-acusacion-completa-contra-el-detenido-202451619170,eldestapeweb
919,8/5/2024,Chaco,Se Investiga - Femicidio,https://spnoticias.com.ar/2024/06/09/un-mes-del-crimen-de-romina-karban-la-investigacion-tiene-a-su-hermano-como-unico-detenido/,spnoticias
920,9/5/2024,Buenos Aires,Femicidio,https://fm899.com.ar/index.php/una-mujer-lleva-dos-meses-desaparecida-y-detuvieron-a-su-esposo-por-un-posible-femicidio/,fm899
921,9/5/2024,Buenos Aires,Intento de Femicidio,https://www.radiosudestada.com.ar/2024/05/detenido-abuso-hermana-retraso-madurativo.html,radiosudestada
922,10/5/2024,Misiones,Intento de Femicidio,https://misionesonline.net/2024/05/10/violencia-de-genero-en-eldorado-3/,misionesonline
923,11/5/2024,Misiones,Intento de Femicidio,https://misionesonline.net/2024/05/11/intento-de-femicidio-en-florentino-ameghino/,misionesonline
924,12/5/2024,Ciudad Autónoma de Buenos Aires,Femicidio,https://www.lanacion.com.ar/seguridad/murio-una-mujer-de-42-anos-ya-son-tres-las-victimas-fatales-del-incendio-en-barracas-e-investigan-si-nid12052024/,lanacion
925,13/5/2024,Córdoba,Femicidio,https://www.laarena.com.ar/el-pais/femicidio-en-cordoba-mato-a-su-ex-pareja-y-se-suicido-20245141180,laarena
926,14/5/2024,Entre Ríos,Intento de Femicidio,https://ahora.com.ar/policiales/brutal-intento-femicidio-san-benito-n5372400,ahora
927,15/5/2024,Santa Fe,Femicidio,https://www.abcdiario.com.ar/policiales/una-mujer-fue-hallada-sin-vida-dentro-de-su-casa-el-cuerpo-presentaba-signos-de-violencia-y-asfixia/,abcdiario
928,20/5/2024,Santa Fe,Femicidio,"https://www.lacapital.com.ar/policiales/doble-crimen-barrio-alvear-investigan-femicidios-contexto-criminalidad-organizada-n10134459.html, https://www.lacapital.com.ar/policiales/doble-crimen-barrio-alvear-pidio-prestada-una-moto-y-la-mataron-al-confundirla-la-duena-n10135142.html",lacapital
929,20/5/2024,Santa Fe,Femicidio,https://www.lacapital.com.ar/policiales/doble-crimen-barrio-alvear-investigan-femicidios-contexto-criminalidad-organizada-n10134459.html,lacapital
930,21/5/2024,Chaco,Femicidio Directo,https://www.diariochaco.com/655660-hallaron-sin-vida-a-johana-gonzalez-la-mujer-desaparecida-en-resistencia-desde-el-21-de-mayo,diariochaco
931,23/5/2024,San Luis,Femicidio Vinculado,"https://infovm.com.ar/articulo/barrio-jardin-del-sur:-brutal-femicidio-en-villa-mercedes.php, https://elchorrillero.com/nota/2024/05/25/463741-el-detenido-es-el-ex-novio-de-la-madre-de-la-victima-y-alquilaba-un-departamento-en-el-barrio/amp/, https://www-quepasasalta-com-ar.cdn.ampproject.org/v/s/www.quepasasalta.com.ar/policiales/mataron-a-una-joven-mientras-dormia/?amp_gsa=1&amp_js_v=a9&usqp=mq331AQIUAKwASCAAgM%3D#amp_tf=De%20%251%24s&aoh=17175068082092&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fwww.quepasasalta.com.ar%2Fpoliciales%2Fmataron-a-una-joven-mientras-dormia%2F, https://www.eldiariodelarepublica.com/nota/2025-2-2-18-17-0-caso-anahi-robledo-yuvero-la-causa-podria-elevarse-a-juicio-este-mes",infovm
932,23/5/2024,Córdoba,Intento de Femicidio,https://www.eldiariocba.com.ar/policiales/2024/5/23/violencia-de-genero-amenazo-su-expareja-con-un-cuchillo-116017.html,eldiariocba
933,24/5/2024,Chaco,Femicidio,"https://www.diariotag.com/167273-investigan-presunto-femicidio-la-victima-fue-hallada-en-un-camino-vecinal-con-lesiones-de-arma-blanca, https://elcanciller.com/policiales/femicidio-en-chaco--detuvieron-al-confeso-autor-de-un-asesinato-con-20-punaladas-a-una-bibliotecaria-que-se-resistio-a-un-abuso_a66533a9d277ec38965f4294c",diariotag
934,24/5/2024,Ciudad Autónoma de Buenos Aires,Femicidio,https://mediosdelsur.com.ar/2024/05/28/violencia-de-genero-aparecio-muerta-y-la-ex-pareja-confeso-el-femicidio/,mediosdelsur
935,25/5/2024,Buenos Aires,Intento de Femicidio,https://www.diarioelnorte.com.ar/una-mujer-debio-ser-hospitalizada-tras-ser-herida-con-un-arma-blanca-por-su-pareja/,diarioelnorte
936,25/5/2024,Corrientes,Intento de Femicidio,https://www.ellitoral.com.ar/corrientes/2024-5-26-11-59-0-intento-agredir-a-su-pareja-la-amenazo-con-un-revolver-y-fue-demorado,ellitoral
937,28/5/2024,Corrientes,Femicidio,https://www.ellitoral.com.ar/corrientes/2024-5-29-16-36-0-informe-preliminar-determino-que-la-menor-fue-abusada-y-luego-asesinada,ellitoral
938,29/5/2024,Buenos Aires,Femicidio,"https://www.pagina12.com.ar/741010-identificaron-a-la-mujer-que-aparecio-muerta-en-mar-del-plat, https://www.infobae.com/sociedad/policiales/2024/06/04/femicidio-en-los-acantilados-de-mar-del-plata-se-nego-a-declarar-el-principal-sospechoso-el-ex-de-la-victima/",pagina12
939,30/5/2024,Buenos Aires,Intento de Femicidio,"https://www.airedesantafe.com.ar/actualidad/violencia-pilar-un-hombre-busco-su-ex-mujer-y-la-golpeo-desmayarla-n588391, https://www.lmneuquen.com/pais/brutal-agresion-un-hombre-fue-buscar-su-ex-un-gimnasio-y-la-golpeo-desmayarla-n1123589",airedesantafe
940,30/5/2024,Neuquén,Femicidio,https://www.lanacion.com.ar/seguridad/neuquen-una-nina-de-10-anos-fue-hallada-muerta-en-su-habitacion-la-autopsia-indico-signos-de-abuso-nid31052024/,lanacion
941,4/6/2024,Corrientes,Femicidio,"https://www.pagina12.com.ar/742380-doble-femicidio-en-corrientes-mataron-a-dos-hermanas, https://www.radiodos.com.ar/167797-doble-femicidio-en-corrientes-toma-fuerza-la-hipotesis-del-intento-de-abuso-sexual",pagina12
942,4/6/2024,Corrientes,Femicidio,https://www.canal13sanjuan.com/el-pais/2024/6/7/imagen-desoladora-el-perrito-de-la-nena-asesinada-la-sigue-esperando-227973.html,canal13sanjuan
943,7/6/2024,Entre Ríos,Femicidio,"https://www.analisisdigital.com.ar/policiales/2024/06/07/femicidio-en-parana-la-victima-tenia-33-anos-y-el-autor-del-hecho-fue-detenido, https://www.elonce.com/secciones/policiales/804262-femicidio-en-paran-xvi-ldquola-vctima-tena-lesiones-visibles-en-el-cuellordquo.htm, https://9digital.com.ar/femicidio-de-brenda-albarenga-estaba-presente-un-menor-de-10-anos/",analisisdigital
944,7/6/2024,Chaco,Intento de Femicidio,"https://www.noticiero9.com.ar/mujer-ingreso-al-perrando-con-el-70-de-su-cuerpo-quemado-e-investigan-posible-tentativa-de-femicidio/, https://www.infobae.com/sociedad/policiales/2024/06/08/una-mujer-fue-internada-en-chaco-con-mas-del-70-del-cuerpo-quemado-demoraron-a-su-esposo/",noticiero9
945,9/6/2024,Santiago del Estero,Intento de Femicidio,https://www.cronica.com.ar/policiales/Ataco-a-golpes-a-su-expareja-y-le-destruyo-la-casa-porque-ella-se-nego-a-volver-con-el-20240611-0121.html,cronica
946,9/6/2024,Buenos Aires,Intento de Femicidio,https://lu32.com.ar/nota/113092/principal.php,lu32
947,10/6/2024,Corrientes,Intento de Femicidio,https://www.radiodos.com.ar/168272-la-apunalo-porque-no-acepta-ser-su-novia-parece-que-esperan-verla-en-un-cajon-dijo-la-mama-de-la-chica,radiodos
948,10/6/2024,Buenos Aires,Femicidio,https://www.infobae.com/sociedad/policiales/2024/06/11/femicidio-en-garin-encontraron-el-cadaver-de-una-mujer-calcinado-en-un-callejon/,infobae
949,10/6/2024,Chaco,Intento de Femicidio,https://www.diariotag.com/167812-pequenos-heroes-dos-ninos-salvaron-la-vida-de-su-madre-quien-era-amenazada-con-un-arma-por-su-pareja,diariotag
950,11/6/2024,Buenos Aires,Femicidio Vinculado,"https://elargentinodiario.com.ar/generos/violencia-de-genero/11/06/2024/femicidio-vinculado-en-chivilcoy-apunalo-a-su-hijo-de-8-anos-y-se-ahorco/, https://www.infobae.com/sociedad/policiales/2024/06/11/el-drama-detras-del-nene-apunalado-por-su-papa-en-chivilcoy-la-justicia-habia-liberado-al-asesino-2-dias-antes-del-crimen/",elargentinodiario
951,11/6/2024,Chubut,Femicidio,"https://www.mpfchubut.gov.ar/centro-de-noticias/rawson/femicidio-en-rawson-se-realizo-una-pericia-odorologica-con-canes-de-la-policia-del-chubut-en-el-marco-de-la-investigacion, https://www.eldiariodecarlospaz.com.ar/sucesos/2024/6/12/asesinaron-de-una-docente-en-chubut-fue-golpeada-maniatada-205887.html",mpfchubut
952,11/6/2024,Buenos Aires,Intento de Femicidio,https://www.pilaradiario.com/policiales/violo-una-restriccion-acercamiento-y-ataco-golpes-su-expareja-n5454041,pilaradiario
953,12/6/2024,Entre Ríos,Femicidio,https://www.analisisdigital.com.ar/policiales/2024/06/12/hallaron-muerta-al-margen-de-la-ruta-131-una-mujer-desaparecida-y-detuvieron,analisisdigital
954,12/6/2024,Chaco,Intento de Femicidio,https://www.diariochaco.com/656151-golpeo-a-su-ex-pareja-y-amenazo-con-prender-fuego-la-casa-lo-detuvieron-tras-un-operativo-cerrojo,diariochaco
955,12/6/2024,Buenos Aires,Intento de Femicidio,https://www.0223.com.ar/nota/2024-6-12-9-20-0-ataco-a-golpes-a-la-pareja-la-lesiono-y-lo-detuvieron,0223
956,13/6/2024,Ciudad Autónoma de Buenos Aires,Intento de Femicidio,https://www.bigbangnews.com/policiales/intento-femicidio-barracas-arrojo-su-auto-riachuelo-dejo-su-novia-agua-huyo-nadando-n90445,bigbangnews
957,13/6/2024,Chaco,Intento de Femicidio,https://spnoticias.com.ar/2024/06/14/villa-angela-agredio-a-su-pareja-y-la-dejo-tendida-en-el-suelo/,spnoticias
958,13/6/2024,Córdoba,Intento de Femicidio,https://www.eldiariocba.com.ar/policiales/2024/6/14/golpeo-su-pareja-termino-preso-117082.html,eldiariocba
959,13/6/2024,Entre Ríos,Intento de Femicidio,https://www.unoentrerios.com.ar/policiales/parana-ataco-su-ex-un-cuchillo-y-fue-detenido-n10138462.html,unoentrerios
960,14/6/2024,Córdoba,Intento de Femicidio,"https://www.contextotucuman.com/nota/331420/horror-en-cordoba-una-mujer-fue-apunalada-por-su-ex-delante-de-sus-tres-hijas-y-esta-grave.html, https://www.elmarplatense.com/horror-en-cordoba-una-mujer-fue-apunalada-por-su-ex-delante-de-sus-tres-hijas-y-esta-grave",contextotucuman
961,14/6/2024,Jujuy,Intento de Femicidio,https://elargentinodiario.com.ar/generos/violencia-de-genero/14/06/2024/buscan-a-un-hombre-que-golpeo-a-su-hermana-embarazada-de-ocho-meses/,elargentinodiario
962,15/6/2024,Buenos Aires,Intento de Femicidio,https://www.laopinionsemanario.com.ar/noticia/golpeo-en-cara-y-cuerpo-a-su-pareja-la-amenazo-de-muerte-y-fue-apresado,laopinionsemanario
963,15/6/2024,Santa Fe,Intento de Femicidio,https://pregon.me/imputaron-a-violento-que-le-pego-a-su-ex-pareja-golpes-de-puno-incumplio-ocho-veces-la-prohibicion-de-acercamiento/,pregon
964,15/6/2024,Buenos Aires,Intento de Femicidio,https://www.25digital.com.ar/index.php/2024/06/15/25-de-mayo-detuvieron-a-un-masculino-por-violencia-de-genero-dano-y-amenazas/,25digital
965,15/6/2024,San Juan,Intento de Femicidio,https://www.diarioelzondasj.com.ar/312339-un-nene-sanjuanino-de-9-anos-salva-a-su-mama-de-lo-peor,diarioelzondasj
966,15/6/2024,Jujuy,Intento de Femicidio,https://www.todojujuy.com/jujuy/agredio-su-ex-un-machete-y-termino-hiriendo-al-hijo-8-anos-n252983,todojujuy
967,15/6/2024,Jujuy,Intento de Femicidio Vinculado,https://www.todojujuy.com/jujuy/agredio-su-ex-un-machete-y-termino-hiriendo-al-hijo-8-anos-n252983#google_vignette,todojujuy
968,16/6/2024,Santa Cruz,Intento de Femicidio,https://laopinionaustral.com.ar/policiales/suicidio-e-intento-de-femicidio-en-rio-gallegos-como-se-encuentra-la-mujer-baleada-por-su-pareja-430306.html,laopinionaustral
969,16/6/2024,Córdoba,Femicidio,"https://www.lavoz.com.ar/sucesos/femicidio-en-cordoba-mataron-a-una-mujer-y-su-companero-quedo-preso/ , https://el-periodico.com.ar/region/femicidio-en-cordoba--un-hombre-mato-a-punaladas-a-su-pareja_a66702d5cb57e04e3a4ac50f2, https://www.contextotucuman.com/nota/331893/el-acusado-de-matar-a-punaladas-a-su-novia-en-cordoba-tenia-antecedentes-por-violencia-familiar-en-chile.html",lavoz
970,16/6/2024,Chubut,Intento de Femicidio,https://www.adnsur.com.ar/sociedad/grave-caso-de-violencia-de-genero-en-comodoro--un-hombre-golpeo-a-su-ex-pareja-con-una-plancha-en-el-rostro-y-la-desfiguro_a6670802ff6db9ab6e7c2be3a,adnsur
971,16/6/2024,Entre Ríos,Intento de Femicidio,https://www.7paginas.com.ar/2024/06/intento-de-femicidio-y-homicidio-en.html,7paginas
972,16/6/2024,Tucumán,Femicidio,"https://www.contextotucuman.com/nota/331446/tucumano-asesino-a-su-esposa-a-punaladas-y-luego-se-quito-la-vida.html, https://www.lagaceta.com.ar/nota/1039513/seguridad/femicidio-fue-planificado-luego-autor-se-suicido.html",contextotucuman
973,16/6/2024,Entre Ríos,Intento de Femicidio Vinculado,https://www.7paginas.com.ar/2024/06/intento-de-femicidio-y-homicidio-en.html,7paginas
974,17/6/2024,Buenos Aires,Intento de Femicidio,https://infoprovincia.com.ar/cayo-de-un-cuarto-piso-su-novio-afirma-que-intento-pasar-de-un-balcon-a-otro-para-hacer-pis/,infoprovincia
975,17/6/2024,Buenos Aires,Intento de Femicidio,https://www.0221.com.ar/policiales/violencia-genero-la-plata-escapo-junto-su-hijo-ser-brutalmente-atacada-su-pareja-n93735,0221
976,17/6/2024,Santa Fe,Intento de Femicidio,https://www.lacapital.com.ar/policiales/violencia-genero-detenido-golpear-y-rociar-gas-pimienta-su-ex-pareja-n10139146.html,lacapital
977,19/6/2024,Santiago del Estero,Femicidio,https://www.airedesantafe.com.ar/actualidad/horror-santiago-del-estero-encontraron-dos-jovenes-muertas-un-auto-y-presumen-un-doble-femicidio-n587938,airedesantafe
978,19/6/2024,Buenos Aires,Femicidio,https://www.cronica.com.ar/policiales/Femicidio-y-suicidio-mato-a-la-esposa-a-cuchilladas-y-luego-se-ahorco-dentro-de-la-casa-familiar-20240620-0082.html,cronica
979,19/6/2024,Santiago del Estero,Femicidio,https://sursantiago.com.ar/policiales/2024/06/19/sospechan-de-un-doble-femicidio-tras-hallazgo-de-dos-mujeres-muertas-en-el-departamento-banda,sursantiago
980,19/6/2024,Chaco,Intento de Femicidio,https://www.novachaco.com/nota.asp?t=Resistencia-una-mujer-policia-denuncio-a-su-pareja-y-fue-detenido&id=362391&id_tiponota=24,novachaco
981,20/6/2024,Catamarca,Intento de Femicidio,https://spnoticias.com.ar/2024/08/08/si-sale-me-mata-su-pareja-la-desfiguro-a-golpes-delante-de-su-hija-de-3-anos-y-podria-quedar-libre/,spnoticias
982,21/6/2024,Misiones,Intento de Femicidio,https://misionesonline.net/2024/06/21/intento-de-femicidio-en-posaadas-2/,misionesonline
983,21/6/2024,Chaco,Intento de Femicidio,https://www.noticiero9.com.ar/violencia-de-genero-detuvieron-a-un-hombre-por-agredir-a-su-pareja-con-un-cuchillo/,noticiero9
984,22/6/2024,Salta,Intento de Femicidio,https://informatesalta.com.ar/contenido/391602/mujer-quemada-en-oran-su-pareja-sospechada-de-rociarla-con-nafta-y-prenderle-fue,informatesalta
985,23/6/2024,Salta,Intento de Femicidio,https://www.eltribuno.com/policiales/2024-7-31-0-0-0-lo-denuncio-por-violencia-de-genero-y-ahora-teme-por-su-seguridad,eltribuno
986,23/6/2024,Buenos Aires,Femicidio,https://www.laopinionsemanario.com.ar/noticia/femicidio-en-alsina-un-hombre-mato-a-su-pareja-y-se-quito-la-vida-delante-de-sus-hijos,laopinionsemanario
987,24/6/2024,Santiago del Estero,Intento de Femicidio,https://www.airedesantafe.com.ar/actualidad/santiago-del-estero-una-joven-fue-rescatada-la-policia-cuando-era-asfixiada-su-expareja-n588563,airedesantafe
988,25/6/2024,Buenos Aires,Intento de Femicidio,https://infocielo.com/judiciales-y-policiales/berisso-un-hombre-fue-detenido-acusado-golpear-la-expareja-n788207,infocielo
989,25/6/2024,Buenos Aires,Intento de Femicidio,https://www.diarioeltiempo.com.ar/nota-excarcelacion-denegada-para-joven--investigado-por-violencia-de-genero--200256,diarioeltiempo
990,26/6/2024,Chaco,Intento de Femicidio,https://www.diariotag.com/168291-una-pareja-de-resistencia-discutio-por-la-faltante-de-200000-pesos-y-el-la-amenazo-con-un-cuchillo,diariotag
991,27/6/2024,Salta,Femicidio Directo,"https://informatesalta.com.ar/contenido/391998/agredio-con-un-pico-a-su-mujer-e-ingirio-veneno-para-ratas-ambos-estan-graves, https://informatesalta.com.ar/contenido/392069/intento-de-femicidio-por-que-volviste-con-tu-marido-si-juraba-que-te-iba-a-matar",informatesalta
992,27/6/2024,Santa Cruz,Se Investiga - Femicidio,https://laopinionaustral.com.ar/policiales/giro-en-la-causa-investigan-a-cuatro-personas-por-la-muerte-de-una-joven-en-el-barrio-evita-434753.html,laopinionaustral
993,27/6/2024,Buenos Aires,Intento de Femicidio,https://olavarriahoy.com.ar/nota/17577/detuvieron-a-un-hombre-por-intento-de-femicidio/,olavarriahoy
994,27/6/2024,Santa Fe,Intento de Femicidio,https://www.versionrosario.com.ar/golpeo-a-su-pareja-embarazada-y-ahora-la-beba-esta-grave/,versionrosario
995,27/6/2024,Santa Fe,Intento de Femicidio Vinculado,http://f1.rosario3.com/informaciongeneral/Sigue-en-estado-critico-la-beba-que-nacio-prematuramente-tras-un-caso-extremo-de-violencia-de-genero-20240704-0050.html,rosario3
996,27/6/2024,Entre Ríos,Intento de Femicidio,https://www.diarioelargentino.com.ar/policiales/horror-en-entre-rios-un-hombre-le-pego-cinco-tiros-a-su-ex-pareja-y-despues-se-suicido,diarioelargentino
997,28/6/2024,La Pampa,Femicidio," https://www.eldiariodelapampa.com.ar/la-pampa/36798/hallaron-a-una-mujer-muerta-en-monte-nievas-y-detuvieron-al-marido, https://zonalnoticias.com/policiales/femicidio-en-monte-nievas-formalizaron-al-acusado/, https://castexaldia.com.ar/femicidio-en-monte-nievas-autopsia-revelo-que-borges-violo-a-la-victima-y-luego-la-mato/policiales/",eldiariodelapampa
998,28/6/2024,Buenos Aires,Intento de Femicidio,https://quepasaensannicolas.com/detienen-a-un-hombre-por-agredir-brutalmente-a-su-pareja-en-san-nicolas/,quepasaensannicolas
999,28/6/2024,Buenos Aires,Intento de Femicidio,https://www.diariolamanana.com.ar/noticia/avanza-la-investigacion-del-incendio-de-una-vivienda-en-barrio-las-flores/,diariolamanana
1000,28/6/2024,Buenos Aires,Intento de Femicidio,https://www.cronica.com.ar/policiales/Joven-acuchillo-y-desfiguro-a-su-novia-en-un-intento-de-femicidio-estaba-profugo-y-lo-atraparon-mientras-trabajaba-en-una-barberia-20250107-0049.html,cronica
1001,29/6/2024,Catamarca,Intento de Femicidio,https://www.elancasti.com.ar/policiales/violencia-genero-desfiguro-el-rostro-su-ex-n557707,elancasti
1002,30/6/2024,Santa Cruz,Se Investiga - Femicidio,"https://www.airedesantafe.com.ar/actualidad/santa-cruz-encontraron-una-mujer-29-anos-vida-un-pozo-cloaca-n589095, https://tn.com.ar/policiales/2024/07/02/conmocion-en-santa-cruz-encontraron-muerta-a-una-joven-de-29-anos-en-un-pozo-de-cloaca/",airedesantafe
1003,30/6/2024,Buenos Aires,Femicidio Vinculado,https://www.radiodos.com.ar/178437-quedo-firme-prision-perpetua-para-un-hombre-que-mato-a-la-pareja-de-su-ex-mujer-en-mercedes,radiodos
1004,1/7/2024,Mendoza,Se Investiga - Femicidio,https://www.elsol.com.ar/el-sol/activaron-el-protocolo-de-femicidio-tras-la-muerte-de-una-mujer-en-tunuyan/,elsol
1005,1/7/2024,Santa Fe,Intento de Femicidio,https://www.sol915.com.ar/detuvieron-a-un-hombre-por-amenazar-con-un-arma-a-su-expareja-en-santa-fe-quiso-atropellar-a-los-policias/,sol915
1006,3/7/2024,Tucumán,Transfemicidio,"https://www.voxpopuli.net.ar/pais/encontraron-sin-vida-a-una-mujer-trans-en-un-pozo-y-sospechan-de-su-ex/, https://www.lagaceta.com.ar/nota/1041856/seguridad/investigan-muerte-mujer-trans-tucuman.html, https://canal10tucuman.com.ar/acusan-al-principal-sospechoso-del-asesinato-de-una-mujer-trans-en-villa-munecas/",voxpopuli
